Elevation,Aspect,Slope,pitagoras,Horizontal_Distance_To_Roadways,Wilderness_Area_Type,Soil_Type,Cover_Type
2828,113,15.0,123.0,2903.0,Wilderness_Area1,Soil_Type29,5
2717,41,16.0,283.14307337457507,907.0,Wilderness_Area1,Soil_Type29,2
2902,159,18.0,60.13318551349163,3566.0,Wilderness_Area1,Soil_Type12,2
2835,94,15.0,128.57682528356344,2926.0,Wilderness_Area1,Soil_Type29,5
2736,125,17.0,192.41881404893857,2128.0,Wilderness_Area1,Soil_Type12,2
2996,358,7.0,413.7934267240116,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2787,119,19.0,30.14962686336267,2819.0,Wilderness_Area1,Soil_Type29,5
2960,260,7.0,459.7434066955175,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2699,350,20.0,116.24543001770004,1950.0,Wilderness_Area1,Soil_Type29,2
2741,90,21.0,68.06614430096654,2774.0,Wilderness_Area1,Soil_Type29,5
2691,171,24.0,30.4138126514911,2553.0,Wilderness_Area1,Soil_Type30,5
2865,103,15.0,111.08555261599052,3377.0,Wilderness_Area1,Soil_Type12,2
2765,324,19.0,64.62197768561404,1660.0,Wilderness_Area1,Soil_Type29,2
2741,120,24.0,117.38824472663352,2836.0,Wilderness_Area1,Soil_Type29,5
2994,86,10.0,261.2929390550001,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2892,186,23.0,62.36184731067546,4310.0,Wilderness_Area1,Soil_Type30,2
3172,79,10.0,474.94841825191924,2966.0,Wilderness_Area1,Soil_Type29,1
2873,188,19.0,184.36105879496353,3890.0,Wilderness_Area1,Soil_Type30,2
3054,1,16.0,300.0266654815868,3985.0,Wilderness_Area1,Soil_Type29,1
2937,90,5.0,0.0,4583.0,Wilderness_Area1,Soil_Type30,2
3123,63,10.0,216.6679487141557,3622.0,Wilderness_Area1,Soil_Type23,1
2856,49,20.0,112.64102272262978,4224.0,Wilderness_Area1,Soil_Type29,2
2800,39,15.0,302.61031046545656,1627.0,Wilderness_Area1,Soil_Type29,2
3146,52,11.0,108.07404868885037,3182.0,Wilderness_Area1,Soil_Type23,1
2692,103,17.0,0.0,1190.0,Wilderness_Area1,Soil_Type23,5
2860,357,20.0,515.4609587543949,2773.0,Wilderness_Area1,Soil_Type29,2
2641,26,12.0,135.63554106501732,780.0,Wilderness_Area1,Soil_Type29,2
2739,91,10.0,30.265491900843113,1398.0,Wilderness_Area1,Soil_Type23,5
2730,337,21.0,86.88498144098322,1279.0,Wilderness_Area1,Soil_Type29,5
2834,319,28.0,274.93453766305896,3509.0,Wilderness_Area1,Soil_Type29,2
2741,47,11.0,30.59411708155671,1416.0,Wilderness_Area1,Soil_Type23,5
2962,251,14.0,271.9191056178289,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2760,95,3.0,163.35544068074378,1294.0,Wilderness_Area1,Soil_Type29,2
2840,97,11.0,364.6422904710862,2053.0,Wilderness_Area1,Soil_Type29,2
2913,324,26.0,463.8706716316521,3578.0,Wilderness_Area1,Soil_Type29,2
3030,307,17.0,597.4453949943877,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2824,304,22.0,144.4714504668656,3915.0,Wilderness_Area1,Soil_Type29,2
3001,329,17.0,429.49505235799865,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
3175,10,12.0,642.3602552409761,3445.0,Wilderness_Area1,Soil_Type29,1
2968,171,17.0,433.132774100506,4535.0,Wilderness_Area1,Soil_Type29,2
2866,306,27.0,231.7412350014559,3912.0,Wilderness_Area1,Soil_Type29,2
2922,139,27.0,307.7823906593748,4406.0,Wilderness_Area1,Soil_Type30,2
2748,43,9.0,30.0,1657.0,Wilderness_Area1,Soil_Type23,5
3004,231,13.0,401.40378672852603,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
3004,189,9.0,457.2931226248652,3358.0,Wilderness_Area1,Soil_Type12,2
3083,29,12.0,85.0235261559999,4101.0,Wilderness_Area1,Soil_Type29,1
2855,289,21.0,96.20810776644555,4119.0,Wilderness_Area1,Soil_Type29,2
2882,337,9.0,473.08033144488263,2250.0,Wilderness_Area1,Soil_Type29,2
2683,51,12.0,321.024921150991,484.0,Wilderness_Area1,Soil_Type12,2
3034,96,19.0,278.12587078515367,4268.0,Wilderness_Area1,Soil_Type29,2
3040,77,12.0,293.71074205755565,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2858,2,20.0,192.06509313251067,2701.0,Wilderness_Area1,Soil_Type29,2
2878,117,10.0,370.56713291925934,2343.0,Wilderness_Area1,Soil_Type29,2
2854,322,22.0,31.953090617340916,4237.0,Wilderness_Area1,Soil_Type29,2
2725,338,9.0,30.0,1530.0,Wilderness_Area1,Soil_Type20,2
2579,247,2.0,283.0070670495703,382.0,Wilderness_Area1,Soil_Type9,1
2909,163,13.0,436.7356179658353,2724.0,Wilderness_Area1,Soil_Type29,2
2735,27,7.0,0.0,1620.0,Wilderness_Area1,Soil_Type20,2
3043,91,10.0,390.9130338067535,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2590,9,9.0,333.0540496676178,484.0,Wilderness_Area1,Soil_Type9,2
2920,2,17.0,151.75308893067054,4292.0,Wilderness_Area1,Soil_Type29,1
3004,201,12.0,501.13870335467004,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2850,99,23.0,69.3757882838098,4635.0999999999985,Wilderness_Area1,Soil_Type30,1
2909,10,8.0,30.14962686336267,4635.0999999999985,Wilderness_Area1,Soil_Type19,2
2821,356,6.0,0.0,2408.0,Wilderness_Area1,Soil_Type23,1
2750,137,8.0,0.0,2003.0,Wilderness_Area1,Soil_Type20,2
2766,133,9.0,152.2366578718805,1682.0,Wilderness_Area1,Soil_Type12,2
2917,304,17.0,69.6419413859206,3461.0,Wilderness_Area1,Soil_Type29,2
2835,324,6.0,30.4138126514911,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
2776,336,10.0,43.41658669218482,2268.0,Wilderness_Area1,Soil_Type23,2
2711,39,6.0,360.16801634792614,999.0,Wilderness_Area1,Soil_Type23,2
2717,343,8.0,450.0177774266257,1020.0,Wilderness_Area1,Soil_Type12,2
2865,18,4.0,30.01666203960727,2938.0,Wilderness_Area1,Soil_Type30,2
3106,45,14.0,298.82770955853476,3613.0,Wilderness_Area1,Soil_Type24,1
2962,56,5.0,365.0164379860173,3580.0,Wilderness_Area1,Soil_Type29,2
2855,154,6.0,109.32977636490436,2635.0,Wilderness_Area1,Soil_Type30,1
2980,303,23.0,541.0083178658161,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3070,105,13.0,362.6637561157718,3743.0,Wilderness_Area1,Soil_Type30,1
2867,211,8.0,85.84287972802403,2830.0,Wilderness_Area1,Soil_Type30,1
2740,357,5.0,577.1698190307598,1177.0,Wilderness_Area1,Soil_Type12,2
3090,154,16.0,329.67408148048276,3529.0,Wilderness_Area1,Soil_Type30,1
2867,288,14.0,60.530983801686226,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2873,29,14.0,270.9686328710392,2676.0,Wilderness_Area1,Soil_Type12,2
2624,45,3.0,0.0,1339.0,Wilderness_Area1,Soil_Type9,2
3089,352,21.0,222.20036003571192,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2657,28,11.0,201.2486024796197,1200.0,Wilderness_Area1,Soil_Type23,2
3017,85,6.0,260.0999807766237,4224.0,Wilderness_Area1,Soil_Type30,2
2928,339,12.0,127.00393694685216,3692.0,Wilderness_Area1,Soil_Type29,2
3139,129,9.0,152.97058540778355,2958.0,Wilderness_Area1,Soil_Type30,1
2955,315,3.0,379.0474904283103,4207.0,Wilderness_Area1,Soil_Type23,2
2909,258,16.0,108.664621657649,4635.0999999999985,Wilderness_Area1,Soil_Type29,5
2906,76,14.0,271.27108213003464,3037.0,Wilderness_Area1,Soil_Type12,2
2852,3,8.0,335.37590849671955,2040.0,Wilderness_Area1,Soil_Type12,2
3136,284,14.0,582.9888506652593,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2852,7,8.0,42.1070065428546,2826.0,Wilderness_Area1,Soil_Type12,2
2903,35,9.0,85.09406559801923,4635.0999999999985,Wilderness_Area1,Soil_Type23,5
2909,24,14.0,42.7551166528639,4635.0999999999985,Wilderness_Area1,Soil_Type23,5
2923,250,17.0,120.41594578792295,4635.0999999999985,Wilderness_Area1,Soil_Type29,5
2900,93,8.0,157.17824276915684,3090.0,Wilderness_Area1,Soil_Type12,2
2921,255,9.0,85.28774824088158,4635.0999999999985,Wilderness_Area1,Soil_Type29,5
2909,355,5.0,30.265491900843113,4635.0999999999985,Wilderness_Area1,Soil_Type23,5
2910,351,10.0,42.1070065428546,4635.0999999999985,Wilderness_Area1,Soil_Type23,5
2911,332,11.0,67.02984409947557,4635.0999999999985,Wilderness_Area1,Soil_Type23,5
2704,93,20.0,61.61168720299745,1572.0,Wilderness_Area1,Soil_Type20,2
2948,296,13.0,368.17930414405424,4635.0999999999985,Wilderness_Area1,Soil_Type29,5
2872,111,10.0,249.32709439609647,2497.0,Wilderness_Area1,Soil_Type12,2
2797,124,11.0,61.39218191268331,2223.0,Wilderness_Area1,Soil_Type30,2
2949,86,12.0,122.57650672131263,4608.0,Wilderness_Area1,Soil_Type23,5
2971,325,15.0,422.4038352098617,4635.0999999999985,Wilderness_Area1,Soil_Type29,5
3095,61,15.0,302.80356668969404,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2957,69,3.0,60.40695324215582,4635.0999999999985,Wilderness_Area1,Soil_Type23,5
2951,313,8.0,91.2414379544733,4635.0999999999985,Wilderness_Area1,Soil_Type29,5
2992,84,6.0,108.29589096544707,3918.0,Wilderness_Area1,Soil_Type29,2
3008,45,1.0,262.6118809193522,4436.0,Wilderness_Area1,Soil_Type29,2
2952,294,8.0,67.7421582177598,4635.0999999999985,Wilderness_Area1,Soil_Type29,5
3019,315,1.0,42.0,4220.0,Wilderness_Area1,Soil_Type29,2
3136,6,16.0,642.3602552409761,3628.0,Wilderness_Area1,Soil_Type29,2
3172,212,3.0,514.0,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2950,265,3.0,30.01666203960727,4635.0999999999985,Wilderness_Area1,Soil_Type23,5
2956,270,2.0,91.0823802938856,4635.0999999999985,Wilderness_Area1,Soil_Type29,5
3102,321,9.0,67.02984409947557,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2925,49,13.0,311.3278015211619,3319.0,Wilderness_Area1,Soil_Type29,2
3228,11,18.0,396.72912673510626,3694.0,Wilderness_Area1,Soil_Type30,1
2953,117,7.0,108.2266141020775,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3112,86,21.0,175.55910685578235,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2951,339,6.0,285.8128758471178,3573.0,Wilderness_Area1,Soil_Type29,2
3091,52,9.0,120.14990636700472,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2584,28,13.0,186.34376834227646,900.0,Wilderness_Area1,Soil_Type9,2
2984,55,13.0,270.8228203087768,4116.0,Wilderness_Area1,Soil_Type29,2
3058,319,9.0,155.0290295396317,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3155,62,8.0,217.0829334609241,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2976,42,7.0,241.00622398602076,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3111,342,6.0,136.31214179228496,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2961,83,10.0,30.805843601498726,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
3087,249,14.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2991,171,8.0,213.59073013593076,4198.0,Wilderness_Area1,Soil_Type30,2
3267,86,7.0,289.71192588500736,3068.0,Wilderness_Area1,Soil_Type40,1
2917,50,16.0,186.560981987124,3573.0,Wilderness_Area1,Soil_Type29,2
3064,150,22.0,90.44888059008801,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2989,217,12.0,125.93649193144932,4564.0,Wilderness_Area1,Soil_Type29,1
3091,27,2.0,162.15116404145854,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3095,18,2.0,228.26519664635694,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3161,90,1.0,171.05846953600397,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2946,153,14.0,30.4138126514911,4013.0,Wilderness_Area1,Soil_Type19,2
2980,61,5.0,0.0,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
3095,357,8.0,85.0,4635.0999999999985,Wilderness_Area1,Soil_Type20,1
2972,55,9.0,30.4138126514911,4635.0999999999985,Wilderness_Area1,Soil_Type19,1
3117,92,11.0,213.13845265460665,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2875,63,12.0,325.84965858505973,2039.0,Wilderness_Area1,Soil_Type29,2
3071,80,12.0,511.9628892800727,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3162,8,29.0,503.3458055849875,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2843,35,10.0,0.0,1784.0,Wilderness_Area1,Soil_Type20,2
3055,230,18.0,321.8850726579286,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2954,250,10.0,252.3568901377571,2881.0,Wilderness_Area1,Soil_Type29,2
2795,37,5.0,190.01052602421794,1153.0,Wilderness_Area1,Soil_Type29,1
2991,267,4.0,386.4000517598309,2753.0,Wilderness_Area1,Soil_Type29,2
2936,63,7.0,67.00746227100382,2226.0,Wilderness_Area1,Soil_Type29,1
2912,28,17.0,95.1892851112981,1966.0,Wilderness_Area1,Soil_Type29,2
3016,20,6.0,30.01666203960727,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
2763,50,11.0,516.4271487828656,787.0,Wilderness_Area1,Soil_Type29,2
2943,357,18.0,87.32124598286491,2037.0,Wilderness_Area1,Soil_Type29,2
2847,62,9.0,150.16324450410627,1265.0,Wilderness_Area1,Soil_Type29,2
3258,338,8.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3081,133,8.0,134.01492454200763,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2988,336,9.0,154.2595215861893,3132.0,Wilderness_Area1,Soil_Type29,2
3214,63,6.0,447.88949529990094,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2972,342,8.0,0.0,3337.0,Wilderness_Area1,Soil_Type23,2
2970,146,2.0,0.0,2433.0,Wilderness_Area1,Soil_Type29,2
3049,86,15.0,190.26297590440447,4351.0,Wilderness_Area1,Soil_Type29,2
2939,79,4.0,30.01666203960727,2071.0,Wilderness_Area1,Soil_Type29,2
3135,63,8.0,0.0,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
3242,47,12.0,490.09896959695806,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3186,36,16.0,608.8949006191463,4370.0,Wilderness_Area1,Soil_Type29,1
2747,110,8.0,60.530983801686226,671.0,Wilderness_Area1,Soil_Type29,1
3199,70,19.0,582.3547029088028,4307.0,Wilderness_Area1,Soil_Type29,1
3072,346,4.0,242.05164738129753,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
3086,117,7.0,95.63472172804185,4545.0,Wilderness_Area1,Soil_Type29,1
2978,64,10.0,155.72411502397438,2240.0,Wilderness_Area1,Soil_Type29,1
3162,131,9.0,277.95323347642494,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3225,8,11.0,490.0867270188002,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2794,296,17.0,61.18823416311342,782.0,Wilderness_Area1,Soil_Type30,1
3006,137,11.0,234.0,2155.0,Wilderness_Area1,Soil_Type29,2
2850,47,20.0,512.5329257716035,497.0,Wilderness_Area1,Soil_Type24,2
3314,50,4.0,575.4459140527457,3586.0,Wilderness_Area1,Soil_Type40,1
3139,44,15.0,383.60396244043153,4635.0999999999985,Wilderness_Area1,Soil_Type30,1
3155,2,6.0,30.14962686336267,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
2759,80,22.0,303.4237960345233,309.0,Wilderness_Area1,Soil_Type24,5
3029,76,9.0,301.7316688715323,2343.0,Wilderness_Area1,Soil_Type29,2
3277,72,3.0,601.1830004249954,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3041,31,6.0,332.6409475695979,2467.0,Wilderness_Area1,Soil_Type29,2
2892,343,11.0,410.03048667141815,732.0,Wilderness_Area1,Soil_Type12,2
3123,48,7.0,193.96133635340834,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
2752,60,17.0,368.14263540100865,390.0,Wilderness_Area1,Soil_Type29,5
2844,58,18.0,597.6863726069049,601.0,Wilderness_Area1,Soil_Type24,5
2752,56,23.0,298.573274088623,306.0,Wilderness_Area1,Soil_Type29,5
2722,61,11.0,175.85505395068975,175.0,Wilderness_Area1,Soil_Type29,5
3135,45,1.0,95.0,4055.0,Wilderness_Area1,Soil_Type23,2
2896,88,8.0,30.4138126514911,1379.0,Wilderness_Area1,Soil_Type29,2
2861,64,21.0,617.972491297145,612.0,Wilderness_Area1,Soil_Type24,5
2805,63,19.0,439.878392285868,437.0,Wilderness_Area1,Soil_Type29,5
2735,61,12.0,242.0743687382041,242.0,Wilderness_Area1,Soil_Type29,5
2866,66,21.0,627.7618975375934,618.0,Wilderness_Area1,Soil_Type24,5
2866,79,27.0,544.4281403454454,618.0,Wilderness_Area1,Soil_Type24,5
2734,57,18.0,224.83104767802868,228.0,Wilderness_Area1,Soil_Type29,5
3154,72,6.0,351.4612354157994,4471.0,Wilderness_Area1,Soil_Type29,2
2925,107,5.0,67.60177512462228,1657.0,Wilderness_Area1,Soil_Type29,1
2795,46,26.0,389.31349835319094,379.0,Wilderness_Area1,Soil_Type29,5
2722,54,20.0,179.96944185055418,190.0,Wilderness_Area1,Soil_Type29,5
2714,55,18.0,154.02921800749363,162.0,Wilderness_Area1,Soil_Type29,5
3041,30,4.0,67.02984409947557,2911.0,Wilderness_Area1,Soil_Type22,1
2776,53,29.0,339.6380426277363,335.0,Wilderness_Area1,Soil_Type29,5
2852,49,14.0,465.0870886188951,598.0,Wilderness_Area1,Soil_Type24,2
2767,47,23.0,297.88924116187883,295.0,Wilderness_Area1,Soil_Type29,5
2759,53,24.0,267.91229908311414,268.0,Wilderness_Area1,Soil_Type29,5
3142,90,2.0,85.14693182963201,4184.0,Wilderness_Area1,Soil_Type23,1
2712,55,17.0,156.60459763365824,170.0,Wilderness_Area1,Soil_Type29,5
2760,60,25.0,270.4163456597992,277.0,Wilderness_Area1,Soil_Type29,5
2793,57,26.0,343.47052275268106,342.0,Wilderness_Area1,Soil_Type29,5
3240,67,20.0,541.3612472277638,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3095,173,10.0,285.0070174574654,3613.0,Wilderness_Area1,Soil_Type29,1
3203,70,6.0,404.27836944362974,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2722,69,29.0,131.18307817702708,150.0,Wilderness_Area1,Soil_Type29,5
2968,308,14.0,110.63453348751464,1944.0,Wilderness_Area1,Soil_Type29,1
2729,66,32.0,137.32079230764728,153.0,Wilderness_Area1,Soil_Type29,5
3059,34,3.0,228.21919288263203,3185.0,Wilderness_Area1,Soil_Type22,1
3006,156,11.0,173.3666634621547,2362.0,Wilderness_Area1,Soil_Type29,1
2759,55,32.0,178.94133116750865,182.0,Wilderness_Area1,Soil_Type29,5
2727,61,27.0,118.18629362155326,124.0,Wilderness_Area1,Soil_Type29,5
2970,39,6.0,295.5486423585803,1477.0,Wilderness_Area1,Soil_Type22,1
2790,57,25.0,235.68835355188853,228.0,Wilderness_Area1,Soil_Type29,5
2764,65,32.0,170.47287174210447,175.0,Wilderness_Area1,Soil_Type29,5
3215,270,7.0,567.9656679765072,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
3020,280,11.0,408.24012541640246,2821.0,Wilderness_Area1,Soil_Type22,1
2931,60,5.0,30.14962686336267,866.0,Wilderness_Area1,Soil_Type23,2
2809,64,23.0,271.0645679538364,268.0,Wilderness_Area1,Soil_Type29,5
3074,239,1.0,404.4465354036303,3303.0,Wilderness_Area1,Soil_Type22,1
3036,51,12.0,424.736388834298,3055.0,Wilderness_Area1,Soil_Type22,1
2758,81,32.0,150.3362896974646,150.0,Wilderness_Area1,Soil_Type29,5
3248,33,7.0,377.36189526765946,4282.0,Wilderness_Area1,Soil_Type22,1
3093,0,4.0,30.066592756745816,3963.0,Wilderness_Area1,Soil_Type22,1
3094,354,10.0,150.2131818450032,3848.0,Wilderness_Area1,Soil_Type29,1
3110,357,15.0,307.77426793024785,3711.0,Wilderness_Area1,Soil_Type29,1
2784,89,31.0,90.0,190.0,Wilderness_Area1,Soil_Type29,5
3013,210,4.0,30.0,2993.0,Wilderness_Area1,Soil_Type29,1
3120,319,15.0,151.6047492659778,4070.0,Wilderness_Area1,Soil_Type29,1
3049,321,3.0,193.8891435846783,2106.0,Wilderness_Area1,Soil_Type23,1
3194,243,1.0,362.93250061133955,4635.0999999999985,Wilderness_Area1,Soil_Type23,2
3046,100,9.0,30.066592756745816,3449.0,Wilderness_Area1,Soil_Type29,1
3028,57,11.0,60.0,3376.0,Wilderness_Area1,Soil_Type29,1
2979,110,13.0,30.14962686336267,1529.0,Wilderness_Area1,Soil_Type23,1
3006,327,10.0,30.14962686336267,2767.0,Wilderness_Area1,Soil_Type23,1
2766,81,23.0,169.09464805250343,175.0,Wilderness_Area1,Soil_Type29,5
2755,84,22.0,138.19189556555045,150.0,Wilderness_Area1,Soil_Type29,5
3057,151,5.0,0.0,3618.0,Wilderness_Area1,Soil_Type20,2
3228,117,5.0,175.28548142958104,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
3044,281,8.0,248.39484696748443,2571.0,Wilderness_Area1,Soil_Type29,1
3221,90,4.0,120.33702672078948,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
3192,45,1.0,576.0703082089893,4635.0999999999985,Wilderness_Area1,Soil_Type19,1
2749,60,29.0,148.07092894960846,150.0,Wilderness_Area1,Soil_Type29,5
3040,297,9.0,245.2835094334717,2620.0,Wilderness_Area1,Soil_Type29,1
3013,49,10.0,30.01666203960727,1698.0,Wilderness_Area1,Soil_Type23,2
2746,50,24.0,136.48809471891678,150.0,Wilderness_Area1,Soil_Type29,5
3133,354,25.0,97.6933979345585,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
3027,315,12.0,68.06614430096654,2831.0,Wilderness_Area1,Soil_Type23,1
2860,53,20.0,386.0116578550446,362.0,Wilderness_Area1,Soil_Type29,2
3202,292,4.0,258.49564793241683,4635.0999999999985,Wilderness_Area1,Soil_Type22,2
2793,68,29.0,247.7761086142084,242.0,Wilderness_Area1,Soil_Type29,5
2833,83,23.0,325.25989608311687,309.0,Wilderness_Area1,Soil_Type30,5
2787,59,23.0,236.37258724310652,228.0,Wilderness_Area1,Soil_Type29,5
2778,55,21.0,214.66252583997982,201.0,Wilderness_Area1,Soil_Type29,5
3172,180,1.0,319.15670132397344,4326.0,Wilderness_Area1,Soil_Type29,1
3073,87,16.0,108.77959367454909,2239.0,Wilderness_Area1,Soil_Type30,1
2790,62,20.0,247.7761086142084,234.0,Wilderness_Area1,Soil_Type29,5
2973,45,12.0,387.3241536491108,872.0,Wilderness_Area1,Soil_Type29,2
2971,64,11.0,428.5090430784396,860.0,Wilderness_Area1,Soil_Type29,2
3215,294,10.0,458.0698636671048,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
2814,56,21.0,302.4185840850393,268.0,Wilderness_Area1,Soil_Type29,5
2727,77,32.0,130.3572015655445,124.0,Wilderness_Area1,Soil_Type30,5
2813,61,22.0,303.48805577814755,268.0,Wilderness_Area1,Soil_Type30,5
2734,76,32.0,143.38758663147937,134.0,Wilderness_Area1,Soil_Type30,5
3050,330,8.0,247.0,2053.0,Wilderness_Area1,Soil_Type23,1
2834,63,29.0,347.67945006859406,309.0,Wilderness_Area1,Soil_Type30,5
2821,55,24.0,315.2459357390671,283.0,Wilderness_Area1,Soil_Type30,5
3109,133,23.0,272.2590678012396,4265.0,Wilderness_Area1,Soil_Type30,2
2830,23,18.0,307.87659865601995,268.0,Wilderness_Area1,Soil_Type30,5
3039,49,5.0,30.0,3700.0,Wilderness_Area1,Soil_Type23,1
2993,46,13.0,578.4548383409028,1138.0,Wilderness_Area1,Soil_Type29,2
2867,80,32.0,211.5585025471678,295.0,Wilderness_Area1,Soil_Type30,5
3127,153,11.0,128.1327436684316,4566.0,Wilderness_Area1,Soil_Type23,1
3156,148,16.0,162.0,4635.0999999999985,Wilderness_Area1,Soil_Type30,1
2779,57,30.0,0.0,201.0,Wilderness_Area1,Soil_Type30,5
3309,61,21.0,43.174066289845804,3944.0,Wilderness_Area1,Soil_Type40,1
2823,56,23.0,30.59411708155671,295.0,Wilderness_Area1,Soil_Type30,5
3032,10,7.0,568.3836732349022,1315.0,Wilderness_Area1,Soil_Type29,2
2748,66,32.0,124.90396310766124,134.0,Wilderness_Area1,Soil_Type30,5
3307,90,16.0,245.12241839538055,4331.0,Wilderness_Area1,Soil_Type29,1
3238,135,9.0,402.7766130251358,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
2932,74,15.0,0.0,592.0,Wilderness_Area1,Soil_Type29,2
2908,54,16.0,0.0,513.0,Wilderness_Area1,Soil_Type29,2
3163,30,11.0,248.47132631352054,2871.0,Wilderness_Area1,Soil_Type29,1
3156,39,10.0,240.8318915758459,2817.0,Wilderness_Area1,Soil_Type23,1
3157,43,12.0,275.95108262154,2553.0,Wilderness_Area1,Soil_Type29,1
2763,75,31.0,221.27810555949722,212.0,Wilderness_Area1,Soil_Type30,5
2914,76,16.0,213.4689672996991,552.0,Wilderness_Area1,Soil_Type29,2
2800,72,26.0,292.5884481656786,277.0,Wilderness_Area1,Soil_Type30,5
2713,80,29.0,135.5322839769182,150.0,Wilderness_Area1,Soil_Type30,5
3195,353,6.0,240.67405344157896,3072.0,Wilderness_Area1,Soil_Type29,2
3097,300,14.0,68.4470598345904,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
3036,53,5.0,319.100297712177,1410.0,Wilderness_Area1,Soil_Type29,2
3166,305,13.0,321.8400223713639,4463.0,Wilderness_Area1,Soil_Type22,1
2692,82,24.0,102.0,108.0,Wilderness_Area1,Soil_Type30,5
3248,315,4.0,108.01851693112621,4635.0999999999985,Wilderness_Area1,Soil_Type38,1
3022,74,7.0,124.32618388738553,1253.0,Wilderness_Area1,Soil_Type29,2
3054,42,6.0,351.17232237179513,1664.0,Wilderness_Area1,Soil_Type29,1
3142,313,13.0,42.0,3716.0,Wilderness_Area1,Soil_Type23,1
2804,73,32.0,238.94769302087852,323.0,Wilderness_Area1,Soil_Type30,5
3073,50,16.0,211.0473880435387,1736.0,Wilderness_Area1,Soil_Type29,2
3195,225,1.0,0.0,4635.0999999999985,Wilderness_Area1,Soil_Type19,1
3168,304,14.0,202.5487595617411,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
2912,55,18.0,0.0,543.0,Wilderness_Area1,Soil_Type29,2
3291,349,5.0,271.2489631316588,4635.0999999999985,Wilderness_Area1,Soil_Type22,2
2724,94,27.0,145.43727170158274,150.0,Wilderness_Area1,Soil_Type30,5
3255,107,5.0,90.0499861188218,4635.0999999999985,Wilderness_Area1,Soil_Type22,1
3275,75,7.0,42.01190307520001,4635.0999999999985,Wilderness_Area1,Soil_Type38,1
2986,326,14.0,97.082439194738,720.0,Wilderness_Area1,Soil_Type29,2
2710,99,32.0,136.95254652615992,120.0,Wilderness_Area1,Soil_Type30,5
2867,95,30.0,264.5996976566678,360.0,Wilderness_Area1,Soil_Type30,5
3199,53,5.0,127.88275880665071,2523.0,Wilderness_Area1,Soil_Type23,1
